,Name,Chr,Position,Embryo_4006p1_B4_1_PGD4006
4_190842642,4_190842642,4,190842642,0.427568742
4_190842784,4_190842784,4,190842784,0.427568742
4_190842820,4_190842820,4,190842820,0.427568742
4_190842825,4_190842825,4,190842825,0.427568742
4_190842834,4_190842834,4,190842834,0.427568742
4_190842855,4_190842855,4,190842855,0.427568742
4_190845771,4_190845771,4,190845771,0.427568742
4_190906202,4_190906202,4,190906202,0.427568742
4_190914798,4_190914798,4,190914798,0.427568742
4_190914847,4_190914847,4,190914847,0.427568742
4_190923461,4_190923461,4,190923461,0.427568742
4_190942914,4_190942914,4,190942914,0.427568742
4_190953547,4_190953547,4,190953547,0.427568742
4_190972198,4_190972198,4,190972198,0.427568742
4_190973245,4_190973245,4,190973245,0.427568742
4_190973248,4_190973248,4,190973248,0.427568742
4_190973249,4_190973249,4,190973249,0.427568742
5_20747,5_20747,5,20747,0.474823516
5_20795,5_20795,5,20795,0.474823516
5_23069,5_23069,5,23069,0.474823516
5_31468,5_31468,5,31468,0.474823516
5_38425,5_38425,5,38425,0.474823516
5_80072,5_80072,5,80072,0.474823516
5_103359,5_103359,5,103359,0.474823516
5_104056,5_104056,5,104056,0.474823516
5_105767,5_105767,5,105767,0.474823516
5_111080,5_111080,5,111080,0.474823516
5_111163,5_111163,5,111163,0.474823516
5_113614,5_113614,5,113614,0.474823516
5_125234,5_125234,5,125234,0.474823516
5_125358,5_125358,5,125358,0.474823516
5_125431,5_125431,5,125431,0.474823516
5_129706,5_129706,5,129706,0.474823516
5_148469,5_148469,5,148469,0.474823516
5_149295,5_149295,5,149295,0.474823516
5_149326,5_149326,5,149326,0.474823516
5_177714,5_177714,5,177714,0.474823516
5_227148,5_227148,5,227148,0.474823516
5_242003,5_242003,5,242003,0.474823516
5_264699,5_264699,5,264699,0.474823516
5_354357,5_354357,5,354357,0.474823516
5_371670,5_371670,5,371670,0.474823516
5_373300,5_373300,5,373300,0.474823516
5_373538,5_373538,5,373538,0.474823516
5_440839,5_440839,5,440839,0.474823516
5_643910,5_643910,5,643910,0.474823516
5_658366,5_658366,5,658366,0.474823516
5_662543,5_662543,5,662543,0.474823516
5_843023,5_843023,5,843023,0.474823516
5_852221,5_852221,5,852221,0.474823516
5_952645,5_952645,5,952645,0.474823516
5_1127318,5_1127318,5,1127318,0.474823516
5_1320136,5_1320136,5,1320136,0.474823516
5_1325590,5_1325590,5,1325590,0.474823516
5_1325767,5_1325767,5,1325767,0.474823516
5_1325803,5_1325803,5,1325803,0.474823516
5_1360125,5_1360125,5,1360125,0.474823516
5_1391950,5_1391950,5,1391950,0.474823516
5_1466919,5_1466919,5,1466919,0.474823516
5_1473113,5_1473113,5,1473113,0.474823516
5_1487424,5_1487424,5,1487424,0.474823516
5_1494070,5_1494070,5,1494070,0.474823516
5_1496622,5_1496622,5,1496622,0.474823516
5_1649942,5_1649942,5,1649942,0.474823516
5_1742197,5_1742197,5,1742197,0.474823516
5_1742224,5_1742224,5,1742224,0.474823516
5_1762678,5_1762678,5,1762678,0.474823516
5_1928696,5_1928696,5,1928696,0.474823516
5_1931676,5_1931676,5,1931676,0.474823516
5_1944308,5_1944308,5,1944308,0.474823516
5_1948362,5_1948362,5,1948362,0.474823516
5_1948384,5_1948384,5,1948384,0.474823516
5_1948424,5_1948424,5,1948424,0.474823516
5_2005757,5_2005757,5,2005757,0.474823516
5_2048825,5_2048825,5,2048825,0.474823516
5_2053443,5_2053443,5,2053443,0.474823516
5_2079066,5_2079066,5,2079066,0.474823516
5_2103907,5_2103907,5,2103907,0.474823516
5_2140011,5_2140011,5,2140011,0.474823516
5_2159914,5_2159914,5,2159914,0.474823516
5_2171041,5_2171041,5,2171041,0.474823516
5_2174080,5_2174080,5,2174080,0.474823516
5_2174242,5_2174242,5,2174242,0.474823516
5_2191105,5_2191105,5,2191105,0.474823516
5_2284799,5_2284799,5,2284799,0.474823516
5_2289420,5_2289420,5,2289420,0.474823516
5_2289430,5_2289430,5,2289430,0.474823516
5_2289617,5_2289617,5,2289617,0.474823516
5_2289853,5_2289853,5,2289853,0.474823516
5_2290297,5_2290297,5,2290297,0.474823516
5_2309391,5_2309391,5,2309391,0.474823516
5_2317367,5_2317367,5,2317367,0.474823516
5_2378758,5_2378758,5,2378758,0.474823516
5_2378836,5_2378836,5,2378836,0.474823516
5_2379342,5_2379342,5,2379342,0.474823516
5_2379365,5_2379365,5,2379365,0.474823516
5_2379876,5_2379876,5,2379876,0.474823516
5_2478167,5_2478167,5,2478167,0.474823516
5_2641822,5_2641822,5,2641822,0.474823516
5_2642005,5_2642005,5,2642005,0.474823516
5_2655116,5_2655116,5,2655116,0.474823516
5_2663723,5_2663723,5,2663723,0.474823516
5_2724362,5_2724362,5,2724362,0.474823516
5_3000174,5_3000174,5,3000174,0.474823516
5_3010222,5_3010222,5,3010222,0.474823516
5_3011663,5_3011663,5,3011663,0.474823516
5_3015742,5_3015742,5,3015742,0.474823516
5_3018524,5_3018524,5,3018524,0.474823516
5_3019816,5_3019816,5,3019816,0.474823516
5_3019959,5_3019959,5,3019959,0.474823516
5_3019964,5_3019964,5,3019964,0.474823516
5_3050170,5_3050170,5,3050170,0.474823516
5_3050176,5_3050176,5,3050176,0.474823516
5_3050209,5_3050209,5,3050209,0.474823516
5_3050319,5_3050319,5,3050319,0.474823516
5_3060911,5_3060911,5,3060911,0.474823516
5_3120087,5_3120087,5,3120087,0.474823516
5_3126759,5_3126759,5,3126759,0.474823516
5_3149749,5_3149749,5,3149749,0.474823516
5_3149839,5_3149839,5,3149839,0.474823516
5_3155803,5_3155803,5,3155803,0.474823516
5_3155806,5_3155806,5,3155806,0.474823516
5_3157181,5_3157181,5,3157181,0.474823516
5_3157197,5_3157197,5,3157197,0.474823516
5_3163346,5_3163346,5,3163346,0.474823516
5_3168502,5_3168502,5,3168502,0.474823516
5_3168511,5_3168511,5,3168511,0.474823516
5_3170573,5_3170573,5,3170573,0.474823516
5_3299900,5_3299900,5,3299900,0.474823516
5_3395061,5_3395061,5,3395061,0.474823516
5_3398957,5_3398957,5,3398957,0.474823516
5_3416705,5_3416705,5,3416705,0.474823516
5_3431442,5_3431442,5,3431442,0.474823516
5_3437548,5_3437548,5,3437548,0.474823516
5_3445521,5_3445521,5,3445521,0.474823516
5_3447264,5_3447264,5,3447264,0.474823516
5_3466625,5_3466625,5,3466625,0.474823516
5_3467357,5_3467357,5,3467357,0.474823516
5_3479152,5_3479152,5,3479152,0.474823516
5_3481678,5_3481678,5,3481678,0.474823516
5_3482056,5_3482056,5,3482056,0.474823516
5_3483595,5_3483595,5,3483595,0.474823516
5_3490432,5_3490432,5,3490432,0.474823516
5_3490539,5_3490539,5,3490539,0.474823516
5_3495283,5_3495283,5,3495283,0.474823516
5_3495672,5_3495672,5,3495672,0.474823516
5_3506601,5_3506601,5,3506601,0.474823516
5_3507332,5_3507332,5,3507332,0.474823516
5_3509338,5_3509338,5,3509338,0.474823516
5_3520940,5_3520940,5,3520940,0.474823516
5_3620719,5_3620719,5,3620719,0.474823516
5_3723441,5_3723441,5,3723441,0.474823516
5_3804386,5_3804386,5,3804386,0.474823516
5_3804398,5_3804398,5,3804398,0.474823516
5_3804527,5_3804527,5,3804527,0.474823516
5_3805412,5_3805412,5,3805412,0.474823516
5_3872550,5_3872550,5,3872550,0.474823516
5_4130960,5_4130960,5,4130960,0.474823516
5_4242147,5_4242147,5,4242147,0.474823516
5_4248397,5_4248397,5,4248397,0.474823516
5_4293859,5_4293859,5,4293859,0.474823516
5_4305228,5_4305228,5,4305228,0.474823516
5_4305521,5_4305521,5,4305521,0.474823516
5_4306783,5_4306783,5,4306783,0.474823516
5_4308858,5_4308858,5,4308858,0.474823516
5_4341193,5_4341193,5,4341193,0.474823516
5_4359917,5_4359917,5,4359917,0.474823516
5_4373709,5_4373709,5,4373709,0.474823516
5_4637094,5_4637094,5,4637094,0.474823516
5_4665752,5_4665752,5,4665752,0.474823516
5_4835205,5_4835205,5,4835205,0.474823516
5_4885562,5_4885562,5,4885562,0.474823516
5_5141236,5_5141236,5,5141236,0.474823516
5_5189123,5_5189123,5,5189123,0.474823516
5_5197680,5_5197680,5,5197680,0.474823516
5_5197776,5_5197776,5,5197776,0.474823516
5_5200234,5_5200234,5,5200234,0.474823516
5_5220366,5_5220366,5,5220366,0.474823516
5_5220432,5_5220432,5,5220432,0.474823516
5_5220433,5_5220433,5,5220433,0.474823516
5_5224062,5_5224062,5,5224062,0.474823516
5_5232346,5_5232346,5,5232346,0.474823516
5_5232398,5_5232398,5,5232398,0.474823516
5_5232953,5_5232953,5,5232953,0.474823516
5_5239921,5_5239921,5,5239921,0.474823516
5_5314703,5_5314703,5,5314703,0.474823516
5_5365566,5_5365566,5,5365566,0.474823516
5_5393810,5_5393810,5,5393810,0.474823516
5_5593602,5_5593602,5,5593602,0.474823516
5_5593603,5_5593603,5,5593603,0.474823516
5_5608610,5_5608610,5,5608610,0.474823516
5_5719162,5_5719162,5,5719162,0.474823516
5_5800155,5_5800155,5,5800155,0.474823516
5_5826733,5_5826733,5,5826733,0.474823516
5_5839120,5_5839120,5,5839120,0.474823516
5_5889665,5_5889665,5,5889665,0.474823516
5_5889666,5_5889666,5,5889666,0.474823516
5_5899847,5_5899847,5,5899847,0.474823516
5_5909592,5_5909592,5,5909592,0.474823516
5_5927559,5_5927559,5,5927559,0.474823516
5_5927593,5_5927593,5,5927593,0.474823516
5_5962306,5_5962306,5,5962306,0.474823516
5_5962496,5_5962496,5,5962496,0.474823516
5_5984162,5_5984162,5,5984162,0.474823516
5_6119256,5_6119256,5,6119256,0.474823516
5_6127247,5_6127247,5,6127247,0.474823516
5_6149157,5_6149157,5,6149157,0.474823516
5_6411811,5_6411811,5,6411811,0.474823516
5_6430826,5_6430826,5,6430826,0.474823516
5_6597898,5_6597898,5,6597898,0.474823516
5_6604205,5_6604205,5,6604205,0.474823516
5_6621218,5_6621218,5,6621218,0.474823516
5_6632320,5_6632320,5,6632320,0.474823516
5_6762770,5_6762770,5,6762770,0.474823516
5_6799172,5_6799172,5,6799172,0.474823516
5_6883841,5_6883841,5,6883841,0.474823516
5_6906969,5_6906969,5,6906969,0.474823516
5_7036977,5_7036977,5,7036977,0.474823516
5_7051114,5_7051114,5,7051114,0.474823516
5_7067098,5_7067098,5,7067098,0.474823516
5_7071229,5_7071229,5,7071229,0.474823516
5_7076602,5_7076602,5,7076602,0.474823516
5_7083536,5_7083536,5,7083536,0.474823516
5_7083743,5_7083743,5,7083743,0.474823516
5_7090296,5_7090296,5,7090296,0.474823516
5_7099016,5_7099016,5,7099016,0.474823516
5_7155612,5_7155612,5,7155612,0.474823516
5_7158473,5_7158473,5,7158473,0.474823516
5_7178622,5_7178622,5,7178622,0.474823516
5_7226758,5_7226758,5,7226758,0.474823516
5_7231209,5_7231209,5,7231209,0.474823516
5_7238647,5_7238647,5,7238647,0.474823516
5_7282958,5_7282958,5,7282958,0.474823516
5_7293188,5_7293188,5,7293188,0.474823516
5_7296542,5_7296542,5,7296542,0.474823516
5_7298800,5_7298800,5,7298800,0.474823516
5_7308345,5_7308345,5,7308345,0.474823516
5_7314495,5_7314495,5,7314495,0.474823516
5_7349256,5_7349256,5,7349256,0.474823516
5_7411383,5_7411383,5,7411383,0.474823516
5_7519298,5_7519298,5,7519298,0.474823516
5_7532455,5_7532455,5,7532455,0.474823516
5_7546287,5_7546287,5,7546287,0.474823516
5_7553179,5_7553179,5,7553179,0.474823516
5_7645474,5_7645474,5,7645474,0.474823516
5_7797022,5_7797022,5,7797022,0.474823516
5_7822447,5_7822447,5,7822447,0.474823516
5_7823382,5_7823382,5,7823382,0.474823516
5_7828567,5_7828567,5,7828567,0.474823516
5_7854396,5_7854396,5,7854396,0.474823516
5_8004468,5_8004468,5,8004468,0.474823516
5_8024380,5_8024380,5,8024380,0.474823516
5_8037606,5_8037606,5,8037606,0.474823516
5_8040743,5_8040743,5,8040743,0.474823516
5_8151040,5_8151040,5,8151040,0.474823516
5_8151217,5_8151217,5,8151217,0.474823516
5_8188763,5_8188763,5,8188763,0.474823516
5_8275609,5_8275609,5,8275609,0.474823516
5_8291120,5_8291120,5,8291120,0.474823516
5_8291416,5_8291416,5,8291416,0.474823516
5_8293937,5_8293937,5,8293937,0.474823516
5_8294099,5_8294099,5,8294099,0.474823516
5_8445657,5_8445657,5,8445657,0.474823516
5_8542619,5_8542619,5,8542619,0.474823516
5_8544779,5_8544779,5,8544779,0.474823516
5_8549411,5_8549411,5,8549411,0.474823516
5_8571012,5_8571012,5,8571012,0.474823516
5_8581043,5_8581043,5,8581043,0.474823516
5_8581456,5_8581456,5,8581456,0.474823516
5_8704021,5_8704021,5,8704021,0.474823516
5_8711281,5_8711281,5,8711281,0.474823516
5_8717447,5_8717447,5,8717447,0.474823516
5_8724477,5_8724477,5,8724477,0.474823516
5_8738842,5_8738842,5,8738842,0.474823516
5_8738943,5_8738943,5,8738943,0.474823516
5_8748380,5_8748380,5,8748380,0.474823516
5_8750281,5_8750281,5,8750281,0.474823516
5_8750291,5_8750291,5,8750291,0.474823516
5_8752379,5_8752379,5,8752379,0.474823516
5_8752385,5_8752385,5,8752385,0.474823516
5_8755319,5_8755319,5,8755319,0.474823516
5_8758261,5_8758261,5,8758261,0.474823516
5_8758477,5_8758477,5,8758477,0.474823516
5_8758508,5_8758508,5,8758508,0.474823516
5_8758765,5_8758765,5,8758765,0.474823516
5_8759906,5_8759906,5,8759906,0.474823516
5_8764316,5_8764316,5,8764316,0.474823516
5_8766273,5_8766273,5,8766273,0.474823516
5_8766454,5_8766454,5,8766454,0.474823516
5_8766456,5_8766456,5,8766456,0.474823516
5_8772541,5_8772541,5,8772541,0.474823516
5_8774343,5_8774343,5,8774343,0.474823516
5_8778454,5_8778454,5,8778454,0.474823516
5_8778556,5_8778556,5,8778556,0.474823516
5_8789479,5_8789479,5,8789479,0.474823516
5_8794278,5_8794278,5,8794278,0.474823516
5_8810603,5_8810603,5,8810603,0.474823516
5_8822219,5_8822219,5,8822219,0.474823516
5_8822222,5_8822222,5,8822222,0.474823516
5_8822897,5_8822897,5,8822897,0.474823516
5_8825513,5_8825513,5,8825513,0.474823516
5_8885730,5_8885730,5,8885730,0.474823516
5_8890264,5_8890264,5,8890264,0.474823516
5_8896731,5_8896731,5,8896731,0.474823516
5_8904227,5_8904227,5,8904227,0.474823516
5_8904235,5_8904235,5,8904235,0.474823516
5_8904380,5_8904380,5,8904380,0.474823516
5_8904455,5_8904455,5,8904455,0.474823516
5_9086310,5_9086310,5,9086310,0.474823516
5_9205700,5_9205700,5,9205700,0.474823516
5_9378495,5_9378495,5,9378495,0.474823516
5_9388424,5_9388424,5,9388424,0.474823516
5_9391114,5_9391114,5,9391114,0.474823516
5_9458588,5_9458588,5,9458588,0.474823516
5_9540424,5_9540424,5,9540424,0.474823516
5_9559903,5_9559903,5,9559903,0.474823516
5_9560564,5_9560564,5,9560564,0.474823516
5_9560787,5_9560787,5,9560787,0.474823516
5_9568765,5_9568765,5,9568765,0.474823516
5_9569880,5_9569880,5,9569880,0.474823516
5_9598537,5_9598537,5,9598537,0.474823516
5_9611102,5_9611102,5,9611102,0.474823516
5_9697187,5_9697187,5,9697187,0.474823516
5_9834098,5_9834098,5,9834098,0.474823516
5_9834956,5_9834956,5,9834956,0.474823516
5_9847753,5_9847753,5,9847753,0.474823516
5_9847821,5_9847821,5,9847821,0.474823516
5_9883972,5_9883972,5,9883972,0.474823516
5_9893560,5_9893560,5,9893560,0.474823516
5_9942457,5_9942457,5,9942457,0.474823516
5_9945590,5_9945590,5,9945590,0.474823516
5_9946114,5_9946114,5,9946114,0.474823516
5_9970728,5_9970728,5,9970728,0.474823516
5_9970924,5_9970924,5,9970924,0.474823516
5_9970926,5_9970926,5,9970926,0.474823516
5_9970984,5_9970984,5,9970984,0.474823516
5_9978150,5_9978150,5,9978150,0.474823516
5_9979727,5_9979727,5,9979727,0.474823516
5_9999146,5_9999146,5,9999146,0.474823516
5_10005707,5_10005707,5,10005707,0.474823516
5_10191971,5_10191971,5,10191971,0.474823516
5_10234058,5_10234058,5,10234058,0.474823516
5_10235753,5_10235753,5,10235753,0.474823516
5_10243253,5_10243253,5,10243253,0.474823516
5_10245880,5_10245880,5,10245880,0.474823516
5_10248175,5_10248175,5,10248175,0.474823516
5_10262158,5_10262158,5,10262158,0.474823516
5_10262740,5_10262740,5,10262740,0.474823516
5_10263041,5_10263041,5,10263041,0.474823516
5_10267721,5_10267721,5,10267721,0.474823516
5_10280195,5_10280195,5,10280195,0.474823516
5_10292805,5_10292805,5,10292805,0.474823516
5_10301075,5_10301075,5,10301075,0.474823516
5_10302904,5_10302904,5,10302904,0.474823516
5_10304701,5_10304701,5,10304701,0.474823516
5_10798221,5_10798221,5,10798221,0.474823516
5_10819973,5_10819973,5,10819973,0.474823516
5_10900394,5_10900394,5,10900394,0.474823516
5_10900487,5_10900487,5,10900487,0.474823516
5_10904290,5_10904290,5,10904290,0.474823516
5_10970915,5_10970915,5,10970915,0.474823516
5_10973727,5_10973727,5,10973727,0.474823516
5_10978895,5_10978895,5,10978895,0.474823516
5_11005802,5_11005802,5,11005802,0.474823516
5_11017597,5_11017597,5,11017597,0.474823516
5_11088877,5_11088877,5,11088877,0.474823516
5_11088925,5_11088925,5,11088925,0.474823516
5_11100669,5_11100669,5,11100669,0.474823516
5_11108099,5_11108099,5,11108099,0.474823516
5_11109874,5_11109874,5,11109874,0.474823516
5_11132342,5_11132342,5,11132342,0.474823516
5_11141744,5_11141744,5,11141744,0.474823516
5_11142749,5_11142749,5,11142749,0.474823516
5_11162589,5_11162589,5,11162589,0.474823516
5_11303492,5_11303492,5,11303492,0.474823516
5_11456826,5_11456826,5,11456826,0.474823516
5_11470095,5_11470095,5,11470095,0.474823516
5_11589517,5_11589517,5,11589517,0.474823516
5_11696502,5_11696502,5,11696502,0.474823516
5_12025096,5_12025096,5,12025096,0.474823516
5_12036723,5_12036723,5,12036723,0.474823516
5_12038726,5_12038726,5,12038726,0.474823516
5_12041036,5_12041036,5,12041036,0.474823516
5_12051475,5_12051475,5,12051475,0.474823516
5_12073946,5_12073946,5,12073946,0.474823516
5_12075771,5_12075771,5,12075771,0.474823516
5_12084262,5_12084262,5,12084262,0.474823516
5_12093255,5_12093255,5,12093255,0.474823516
5_12102627,5_12102627,5,12102627,0.474823516
5_12111693,5_12111693,5,12111693,0.474823516
5_12126167,5_12126167,5,12126167,0.474823516
5_12127255,5_12127255,5,12127255,0.474823516
5_12129620,5_12129620,5,12129620,0.474823516
5_12129639,5_12129639,5,12129639,0.474823516
5_12142943,5_12142943,5,12142943,0.474823516
5_12153033,5_12153033,5,12153033,0.474823516
5_12156978,5_12156978,5,12156978,0.474823516
5_12168865,5_12168865,5,12168865,0.474823516
5_12168950,5_12168950,5,12168950,0.474823516
5_12182566,5_12182566,5,12182566,0.474823516
5_12182708,5_12182708,5,12182708,0.474823516
5_12192824,5_12192824,5,12192824,0.474823516
5_12199562,5_12199562,5,12199562,0.474823516
5_12210915,5_12210915,5,12210915,0.474823516
5_12240655,5_12240655,5,12240655,0.474823516
5_12243796,5_12243796,5,12243796,0.474823516
5_12245231,5_12245231,5,12245231,0.474823516
5_12271996,5_12271996,5,12271996,0.474823516
5_12272144,5_12272144,5,12272144,0.474823516
5_12280058,5_12280058,5,12280058,0.474823516
5_12283916,5_12283916,5,12283916,0.474823516
5_12286216,5_12286216,5,12286216,0.474823516
5_12302580,5_12302580,5,12302580,0.474823516
5_12330841,5_12330841,5,12330841,0.474823516
5_12332023,5_12332023,5,12332023,0.474823516
5_12588104,5_12588104,5,12588104,0.474823516
5_12650493,5_12650493,5,12650493,0.474823516
5_12860240,5_12860240,5,12860240,0.474823516
5_12873429,5_12873429,5,12873429,0.474823516
5_12879235,5_12879235,5,12879235,0.474823516
5_12904665,5_12904665,5,12904665,0.474823516
5_12919819,5_12919819,5,12919819,0.474823516
5_12993802,5_12993802,5,12993802,0.474823516
5_13011560,5_13011560,5,13011560,0.474823516
5_13043355,5_13043355,5,13043355,0.474823516
5_13060805,5_13060805,5,13060805,0.474823516
5_13077844,5_13077844,5,13077844,0.474823516
5_13079395,5_13079395,5,13079395,0.474823516
5_13091871,5_13091871,5,13091871,0.474823516
5_13099639,5_13099639,5,13099639,0.474823516
5_13104799,5_13104799,5,13104799,0.474823516
5_13113601,5_13113601,5,13113601,0.474823516
5_13132291,5_13132291,5,13132291,0.474823516
5_13135976,5_13135976,5,13135976,0.474823516
5_13149602,5_13149602,5,13149602,0.474823516
5_13149606,5_13149606,5,13149606,0.474823516
5_13150228,5_13150228,5,13150228,0.474823516
5_13152896,5_13152896,5,13152896,0.474823516
5_13167810,5_13167810,5,13167810,0.474823516
5_13190324,5_13190324,5,13190324,0.474823516
5_13204650,5_13204650,5,13204650,0.474823516
5_13214067,5_13214067,5,13214067,0.474823516
5_13243986,5_13243986,5,13243986,0.474823516
5_13244053,5_13244053,5,13244053,0.474823516
5_13246672,5_13246672,5,13246672,0.474823516
5_13246979,5_13246979,5,13246979,0.474823516
5_13376291,5_13376291,5,13376291,0.474823516
5_13381846,5_13381846,5,13381846,0.474823516
5_13387245,5_13387245,5,13387245,0.474823516
5_13392163,5_13392163,5,13392163,0.474823516
5_13397449,5_13397449,5,13397449,0.474823516
5_13412604,5_13412604,5,13412604,0.474823516
5_13415538,5_13415538,5,13415538,0.474823516
5_13415609,5_13415609,5,13415609,0.474823516
5_13415680,5_13415680,5,13415680,0.474823516
5_13415731,5_13415731,5,13415731,0.474823516
5_13434747,5_13434747,5,13434747,0.474823516
5_13434785,5_13434785,5,13434785,0.474823516
5_13434964,5_13434964,5,13434964,0.474823516
5_13434966,5_13434966,5,13434966,0.474823516
5_13440492,5_13440492,5,13440492,0.474823516
5_13455190,5_13455190,5,13455190,0.474823516
5_13460433,5_13460433,5,13460433,0.474823516
5_13529640,5_13529640,5,13529640,0.474823516
5_13545479,5_13545479,5,13545479,0.474823516
5_13553000,5_13553000,5,13553000,0.474823516
5_13553012,5_13553012,5,13553012,0.474823516
5_13557863,5_13557863,5,13557863,0.474823516
5_13576717,5_13576717,5,13576717,0.474823516
5_13594615,5_13594615,5,13594615,0.474823516
5_13598086,5_13598086,5,13598086,0.474823516
5_13598122,5_13598122,5,13598122,0.474823516
5_13603883,5_13603883,5,13603883,0.474823516
5_13609488,5_13609488,5,13609488,0.474823516
5_13711778,5_13711778,5,13711778,0.474823516
5_13723188,5_13723188,5,13723188,0.474823516
5_13730518,5_13730518,5,13730518,0.474823516
5_13735892,5_13735892,5,13735892,0.474823516
5_13746624,5_13746624,5,13746624,0.474823516
5_13771249,5_13771249,5,13771249,0.474823516
5_13771331,5_13771331,5,13771331,0.474823516
5_13800652,5_13800652,5,13800652,0.474823516
5_13801151,5_13801151,5,13801151,0.474823516
5_13816365,5_13816365,5,13816365,0.474823516
5_13823262,5_13823262,5,13823262,0.474823516
5_13834195,5_13834195,5,13834195,0.474823516
5_13834414,5_13834414,5,13834414,0.474823516
5_13834415,5_13834415,5,13834415,0.474823516
5_13834445,5_13834445,5,13834445,0.474823516
5_13834456,5_13834456,5,13834456,0.474823516
5_13835519,5_13835519,5,13835519,0.474823516
5_13835534,5_13835534,5,13835534,0.474823516
5_13842550,5_13842550,5,13842550,0.474823516
5_13842554,5_13842554,5,13842554,0.474823516
5_13842558,5_13842558,5,13842558,0.474823516
5_13842562,5_13842562,5,13842562,0.474823516
5_13842711,5_13842711,5,13842711,0.474823516
5_13844045,5_13844045,5,13844045,0.474823516
5_13844714,5_13844714,5,13844714,0.474823516
5_13845982,5_13845982,5,13845982,0.474823516
5_13865980,5_13865980,5,13865980,0.474823516
5_13871925,5_13871925,5,13871925,0.474823516
5_13872094,5_13872094,5,13872094,0.474823516
5_13931205,5_13931205,5,13931205,0.474823516
5_13931340,5_13931340,5,13931340,0.474823516
5_13941615,5_13941615,5,13941615,0.474823516
5_13954951,5_13954951,5,13954951,0.474823516
5_13992639,5_13992639,5,13992639,0.474823516
5_13992717,5_13992717,5,13992717,0.474823516
5_14008995,5_14008995,5,14008995,0.474823516
5_14129598,5_14129598,5,14129598,0.474823516
5_14130348,5_14130348,5,14130348,0.474823516
5_14133168,5_14133168,5,14133168,0.474823516
5_14150549,5_14150549,5,14150549,0.474823516
5_14157040,5_14157040,5,14157040,0.474823516
5_14377962,5_14377962,5,14377962,0.474823516
5_14535778,5_14535778,5,14535778,0.474823516
5_14767502,5_14767502,5,14767502,0.474823516
5_14820417,5_14820417,5,14820417,0.474823516
5_14837471,5_14837471,5,14837471,0.474823516
5_14837472,5_14837472,5,14837472,0.474823516
5_14952142,5_14952142,5,14952142,0.474823516
5_14965036,5_14965036,5,14965036,0.474823516
5_14987263,5_14987263,5,14987263,0.474823516
5_15099719,5_15099719,5,15099719,0.474823516
5_15196221,5_15196221,5,15196221,0.474823516
5_15271858,5_15271858,5,15271858,0.474823516
5_15439911,5_15439911,5,15439911,0.474823516
5_15610837,5_15610837,5,15610837,0.474823516
5_15670234,5_15670234,5,15670234,0.474823516
5_15679181,5_15679181,5,15679181,0.474823516
5_15689664,5_15689664,5,15689664,0.474823516
5_15769041,5_15769041,5,15769041,0.474823516
5_15772779,5_15772779,5,15772779,0.474823516
5_15778598,5_15778598,5,15778598,0.474823516
5_15881934,5_15881934,5,15881934,0.474823516
5_15904024,5_15904024,5,15904024,0.474823516
5_15929914,5_15929914,5,15929914,0.474823516
5_15930194,5_15930194,5,15930194,0.474823516
5_16000684,5_16000684,5,16000684,0.474823516
5_16251999,5_16251999,5,16251999,0.474823516
5_16260729,5_16260729,5,16260729,0.474823516
5_16261444,5_16261444,5,16261444,0.474823516
5_16268722,5_16268722,5,16268722,0.474823516
5_16279645,5_16279645,5,16279645,0.474823516
5_16662297,5_16662297,5,16662297,0.474823516
5_16694217,5_16694217,5,16694217,0.474823516
5_16696866,5_16696866,5,16696866,0.474823516
5_16845596,5_16845596,5,16845596,0.474823516
5_16875343,5_16875343,5,16875343,0.474823516
5_16875506,5_16875506,5,16875506,0.474823516
5_17000206,5_17000206,5,17000206,0.474823516
5_17042079,5_17042079,5,17042079,0.474823516
5_17139285,5_17139285,5,17139285,0.474823516
5_17141894,5_17141894,5,17141894,0.474823516
5_17671109,5_17671109,5,17671109,0.474823516
5_17707384,5_17707384,5,17707384,0.474823516
5_17747251,5_17747251,5,17747251,0.474823516
5_17747482,5_17747482,5,17747482,0.474823516
5_17753115,5_17753115,5,17753115,0.474823516
5_17753751,5_17753751,5,17753751,0.474823516
5_17822304,5_17822304,5,17822304,0.474823516
5_17842622,5_17842622,5,17842622,0.474823516
5_17895735,5_17895735,5,17895735,0.474823516
5_18201103,5_18201103,5,18201103,0.474823516
5_18427288,5_18427288,5,18427288,0.474823516
5_18554061,5_18554061,5,18554061,0.474823516
5_18825007,5_18825007,5,18825007,0.474823516
5_18862993,5_18862993,5,18862993,0.474823516
5_18866355,5_18866355,5,18866355,0.474823516
5_18866362,5_18866362,5,18866362,0.474823516
5_18884537,5_18884537,5,18884537,0.474823516
5_18887848,5_18887848,5,18887848,0.474823516
5_18929720,5_18929720,5,18929720,0.474823516
5_18933418,5_18933418,5,18933418,0.474823516
5_18980746,5_18980746,5,18980746,0.474823516
5_18980783,5_18980783,5,18980783,0.474823516
5_18995665,5_18995665,5,18995665,0.474823516
5_18999592,5_18999592,5,18999592,0.474823516
5_19004999,5_19004999,5,19004999,0.474823516
5_19005064,5_19005064,5,19005064,0.474823516
5_19027541,5_19027541,5,19027541,0.474823516
5_19027696,5_19027696,5,19027696,0.474823516
5_19037536,5_19037536,5,19037536,0.474823516
5_19041131,5_19041131,5,19041131,0.474823516
5_19076527,5_19076527,5,19076527,0.474823516
