,Name,Chr,Position,Embryo_4006p1_B4_1_PGD4006
3:174100001-174200000,3:174100001-174200000,3,174100001,0.012293131
3:174200001-174300000,3:174200001-174300000,3,174200001,0.012293131
3:174300001-174400000,3:174300001-174400000,3,174300001,0.012293131
3:174400001-174500000,3:174400001-174500000,3,174400001,0.012293131
3:174500001-174600000,3:174500001-174600000,3,174500001,0.012293131
3:174600001-174700000,3:174600001-174700000,3,174600001,0.012293131
3:174700001-174800000,3:174700001-174800000,3,174700001,0.012293131
3:174800001-174900000,3:174800001-174900000,3,174800001,0.012293131
3:174900001-175000000,3:174900001-175000000,3,174900001,0.012293131
3:175000001-175100000,3:175000001-175100000,3,175000001,0.012293131
3:175100001-175200000,3:175100001-175200000,3,175100001,0.012293131
3:175200001-175300000,3:175200001-175300000,3,175200001,0.012293131
3:175300001-175400000,3:175300001-175400000,3,175300001,0.012293131
3:175400001-175500000,3:175400001-175500000,3,175400001,0.012293131
3:175500001-175600000,3:175500001-175600000,3,175500001,0.012293131
3:175600001-175700000,3:175600001-175700000,3,175600001,0.012293131
3:175700001-175800000,3:175700001-175800000,3,175700001,0.012293131
3:175800001-175900000,3:175800001-175900000,3,175800001,0.012293131
3:175900001-176000000,3:175900001-176000000,3,175900001,0.012293131
3:176000001-176100000,3:176000001-176100000,3,176000001,0.012293131
3:176100001-176200000,3:176100001-176200000,3,176100001,0.012293131
3:176200001-176300000,3:176200001-176300000,3,176200001,0.012293131
3:176300001-176400000,3:176300001-176400000,3,176300001,0.012293131
3:176400001-176500000,3:176400001-176500000,3,176400001,0.012293131
3:176500001-176600000,3:176500001-176600000,3,176500001,0.012293131
3:176600001-176700000,3:176600001-176700000,3,176600001,0.012293131
3:176700001-176800000,3:176700001-176800000,3,176700001,0.012293131
3:176800001-176900000,3:176800001-176900000,3,176800001,0.012293131
3:176900001-177000000,3:176900001-177000000,3,176900001,0.012293131
3:177000001-177100000,3:177000001-177100000,3,177000001,0.012293131
3:177100001-177200000,3:177100001-177200000,3,177100001,0.012293131
3:177200001-177300000,3:177200001-177300000,3,177200001,0.012293131
3:177300001-177400000,3:177300001-177400000,3,177300001,0.012293131
3:177400001-177500000,3:177400001-177500000,3,177400001,0.012293131
3:177500001-177600000,3:177500001-177600000,3,177500001,0.012293131
3:177600001-177700000,3:177600001-177700000,3,177600001,0.012293131
3:177700001-177800000,3:177700001-177800000,3,177700001,0.012293131
3:177800001-177900000,3:177800001-177900000,3,177800001,0.012293131
3:177900001-178000000,3:177900001-178000000,3,177900001,0.012293131
3:178000001-178100000,3:178000001-178100000,3,178000001,0.012293131
3:178100001-178200000,3:178100001-178200000,3,178100001,0.012293131
3:178200001-178300000,3:178200001-178300000,3,178200001,0.012293131
3:178300001-178400000,3:178300001-178400000,3,178300001,0.012293131
3:178400001-178500000,3:178400001-178500000,3,178400001,0.012293131
3:178500001-178600000,3:178500001-178600000,3,178500001,0.012293131
3:178600001-178700000,3:178600001-178700000,3,178600001,0.012293131
3:178700001-178800000,3:178700001-178800000,3,178700001,0.012293131
3:178800001-178900000,3:178800001-178900000,3,178800001,0.012293131
3:178900001-179000000,3:178900001-179000000,3,178900001,0.012293131
3:179000001-179100000,3:179000001-179100000,3,179000001,0.012293131
3:179100001-179200000,3:179100001-179200000,3,179100001,0.012293131
3:179300001-179400000,3:179300001-179400000,3,179300001,0.012293131
3:179500001-179600000,3:179500001-179600000,3,179500001,0.012293131
3:179600001-179700000,3:179600001-179700000,3,179600001,0.012293131
3:179700001-179800000,3:179700001-179800000,3,179700001,0.012293131
3:179800001-179900000,3:179800001-179900000,3,179800001,0.012293131
3:179900001-180000000,3:179900001-180000000,3,179900001,0.012293131
3:180000001-180100000,3:180000001-180100000,3,180000001,0.012293131
3:180100001-180200000,3:180100001-180200000,3,180100001,0.012293131
3:180200001-180300000,3:180200001-180300000,3,180200001,0.012293131
3:180300001-180400000,3:180300001-180400000,3,180300001,0.012293131
3:180400001-180500000,3:180400001-180500000,3,180400001,0.012293131
3:180500001-180600000,3:180500001-180600000,3,180500001,0.012293131
3:180600001-180700000,3:180600001-180700000,3,180600001,0.012293131
3:180700001-180800000,3:180700001-180800000,3,180700001,0.012293131
3:180800001-180900000,3:180800001-180900000,3,180800001,0.012293131
3:180900001-181000000,3:180900001-181000000,3,180900001,0.012293131
3:181000001-181100000,3:181000001-181100000,3,181000001,0.012293131
3:181100001-181200000,3:181100001-181200000,3,181100001,0.012293131
3:181200001-181300000,3:181200001-181300000,3,181200001,0.012293131
3:181300001-181400000,3:181300001-181400000,3,181300001,0.012293131
3:181400001-181500000,3:181400001-181500000,3,181400001,0.012293131
3:181500001-181600000,3:181500001-181600000,3,181500001,0.012293131
3:181600001-181700000,3:181600001-181700000,3,181600001,0.012293131
3:181700001-181800000,3:181700001-181800000,3,181700001,0.012293131
3:181800001-181900000,3:181800001-181900000,3,181800001,0.012293131
3:181900001-182000000,3:181900001-182000000,3,181900001,0.012293131
3:182000001-182100000,3:182000001-182100000,3,182000001,0.012293131
3:182100001-182200000,3:182100001-182200000,3,182100001,0.012293131
3:182200001-182300000,3:182200001-182300000,3,182200001,0.012293131
3:182300001-182400000,3:182300001-182400000,3,182300001,0.012293131
3:182400001-182500000,3:182400001-182500000,3,182400001,0.012293131
3:182500001-182600000,3:182500001-182600000,3,182500001,0.012293131
3:182600001-182700000,3:182600001-182700000,3,182600001,0.012293131
3:182700001-182800000,3:182700001-182800000,3,182700001,0.012293131
3:182800001-182900000,3:182800001-182900000,3,182800001,0.012293131
3:182900001-183000000,3:182900001-183000000,3,182900001,0.012293131
3:183000001-183100000,3:183000001-183100000,3,183000001,0.012293131
3:183100001-183200000,3:183100001-183200000,3,183100001,0.012293131
3:183200001-183300000,3:183200001-183300000,3,183200001,0.012293131
3:183300001-183400000,3:183300001-183400000,3,183300001,0.012293131
3:183400001-183500000,3:183400001-183500000,3,183400001,0.012293131
3:183500001-183600000,3:183500001-183600000,3,183500001,0.012293131
3:183600001-183700000,3:183600001-183700000,3,183600001,0.012293131
3:183700001-183800000,3:183700001-183800000,3,183700001,0.012293131
3:183800001-183900000,3:183800001-183900000,3,183800001,0.012293131
3:183900001-184000000,3:183900001-184000000,3,183900001,0.012293131
3:184000001-184100000,3:184000001-184100000,3,184000001,0.012293131
3:184100001-184200000,3:184100001-184200000,3,184100001,0.012293131
3:184200001-184300000,3:184200001-184300000,3,184200001,0.012293131
3:184300001-184400000,3:184300001-184400000,3,184300001,0.012293131
3:184400001-184500000,3:184400001-184500000,3,184400001,0.012293131
3:184500001-184600000,3:184500001-184600000,3,184500001,0.012293131
3:184600001-184700000,3:184600001-184700000,3,184600001,0.012293131
3:184700001-184800000,3:184700001-184800000,3,184700001,0.012293131
3:184800001-184900000,3:184800001-184900000,3,184800001,0.012293131
3:184900001-185000000,3:184900001-185000000,3,184900001,0.012293131
3:185000001-185100000,3:185000001-185100000,3,185000001,0.012293131
3:185100001-185200000,3:185100001-185200000,3,185100001,0.012293131
3:185200001-185300000,3:185200001-185300000,3,185200001,0.012293131
3:185300001-185400000,3:185300001-185400000,3,185300001,0.012293131
3:185400001-185500000,3:185400001-185500000,3,185400001,0.012293131
3:185500001-185600000,3:185500001-185600000,3,185500001,0.012293131
3:185600001-185700000,3:185600001-185700000,3,185600001,0.012293131
3:185700001-185800000,3:185700001-185800000,3,185700001,0.012293131
3:185800001-185900000,3:185800001-185900000,3,185800001,0.012293131
3:185900001-186000000,3:185900001-186000000,3,185900001,0.012293131
3:186000001-186100000,3:186000001-186100000,3,186000001,0.012293131
3:186100001-186200000,3:186100001-186200000,3,186100001,0.012293131
3:186200001-186300000,3:186200001-186300000,3,186200001,0.012293131
3:186300001-186400000,3:186300001-186400000,3,186300001,0.012293131
3:186400001-186500000,3:186400001-186500000,3,186400001,0.012293131
3:186500001-186600000,3:186500001-186600000,3,186500001,0.012293131
3:186600001-186700000,3:186600001-186700000,3,186600001,0.012293131
3:186700001-186800000,3:186700001-186800000,3,186700001,0.012293131
3:186900001-187000000,3:186900001-187000000,3,186900001,0.012293131
3:187000001-187100000,3:187000001-187100000,3,187000001,0.012293131
3:187200001-187300000,3:187200001-187300000,3,187200001,0.012293131
3:187300001-187400000,3:187300001-187400000,3,187300001,0.012293131
3:187400001-187500000,3:187400001-187500000,3,187400001,0.012293131
3:187500001-187600000,3:187500001-187600000,3,187500001,0.012293131
3:187600001-187700000,3:187600001-187700000,3,187600001,0.012293131
3:187700001-187800000,3:187700001-187800000,3,187700001,0.012293131
3:187800001-187900000,3:187800001-187900000,3,187800001,0.012293131
3:187900001-188000000,3:187900001-188000000,3,187900001,0.012293131
3:188000001-188100000,3:188000001-188100000,3,188000001,0.012293131
3:188100001-188200000,3:188100001-188200000,3,188100001,0.012293131
3:188200001-188300000,3:188200001-188300000,3,188200001,0.012293131
3:188300001-188400000,3:188300001-188400000,3,188300001,0.012293131
3:188400001-188500000,3:188400001-188500000,3,188400001,0.012293131
3:188500001-188600000,3:188500001-188600000,3,188500001,0.012293131
3:188600001-188700000,3:188600001-188700000,3,188600001,0.012293131
3:188700001-188800000,3:188700001-188800000,3,188700001,0.012293131
3:188800001-188900000,3:188800001-188900000,3,188800001,0.012293131
3:188900001-189000000,3:188900001-189000000,3,188900001,0.012293131
3:189000001-189100000,3:189000001-189100000,3,189000001,0.012293131
3:189100001-189200000,3:189100001-189200000,3,189100001,0.012293131
3:189200001-189300000,3:189200001-189300000,3,189200001,0.012293131
3:189300001-189400000,3:189300001-189400000,3,189300001,0.012293131
3:189400001-189500000,3:189400001-189500000,3,189400001,0.012293131
3:189500001-189600000,3:189500001-189600000,3,189500001,0.012293131
3:189600001-189700000,3:189600001-189700000,3,189600001,0.012293131
3:189700001-189800000,3:189700001-189800000,3,189700001,0.012293131
3:189800001-189900000,3:189800001-189900000,3,189800001,0.012293131
3:189900001-190000000,3:189900001-190000000,3,189900001,0.012293131
3:190000001-190100000,3:190000001-190100000,3,190000001,0.012293131
3:190100001-190200000,3:190100001-190200000,3,190100001,0.012293131
3:190200001-190300000,3:190200001-190300000,3,190200001,0.012293131
3:190300001-190400000,3:190300001-190400000,3,190300001,0.012293131
3:190400001-190500000,3:190400001-190500000,3,190400001,0.012293131
3:190500001-190600000,3:190500001-190600000,3,190500001,0.012293131
3:190600001-190700000,3:190600001-190700000,3,190600001,0.012293131
3:190700001-190800000,3:190700001-190800000,3,190700001,0.012293131
3:190800001-190900000,3:190800001-190900000,3,190800001,0.012293131
3:190900001-191000000,3:190900001-191000000,3,190900001,0.012293131
3:191000001-191100000,3:191000001-191100000,3,191000001,0.012293131
3:191100001-191200000,3:191100001-191200000,3,191100001,0.012293131
3:191200001-191300000,3:191200001-191300000,3,191200001,0.012293131
3:191300001-191400000,3:191300001-191400000,3,191300001,0.012293131
3:191400001-191500000,3:191400001-191500000,3,191400001,0.012293131
3:191500001-191600000,3:191500001-191600000,3,191500001,0.012293131
3:191600001-191700000,3:191600001-191700000,3,191600001,0.012293131
3:191700001-191800000,3:191700001-191800000,3,191700001,0.012293131
3:191800001-191900000,3:191800001-191900000,3,191800001,0.012293131
3:191900001-192000000,3:191900001-192000000,3,191900001,0.012293131
3:192000001-192100000,3:192000001-192100000,3,192000001,0.012293131
3:192100001-192200000,3:192100001-192200000,3,192100001,0.012293131
3:192200001-192300000,3:192200001-192300000,3,192200001,0.012293131
3:192300001-192400000,3:192300001-192400000,3,192300001,0.012293131
3:192400001-192500000,3:192400001-192500000,3,192400001,0.012293131
3:192500001-192600000,3:192500001-192600000,3,192500001,0.012293131
3:192600001-192700000,3:192600001-192700000,3,192600001,0.012293131
3:192700001-192800000,3:192700001-192800000,3,192700001,0.012293131
3:192800001-192900000,3:192800001-192900000,3,192800001,0.012293131
3:192900001-193000000,3:192900001-193000000,3,192900001,0.012293131
3:193000001-193100000,3:193000001-193100000,3,193000001,0.012293131
3:193100001-193200000,3:193100001-193200000,3,193100001,0.012293131
3:193200001-193300000,3:193200001-193300000,3,193200001,0.012293131
3:193300001-193400000,3:193300001-193400000,3,193300001,0.012293131
3:193400001-193500000,3:193400001-193500000,3,193400001,0.012293131
3:193500001-193600000,3:193500001-193600000,3,193500001,0.012293131
3:193600001-193700000,3:193600001-193700000,3,193600001,0.012293131
3:193700001-193800000,3:193700001-193800000,3,193700001,0.012293131
3:193800001-193900000,3:193800001-193900000,3,193800001,0.012293131
3:193900001-194000000,3:193900001-194000000,3,193900001,0.012293131
3:194000001-194100000,3:194000001-194100000,3,194000001,0.012293131
3:194100001-194200000,3:194100001-194200000,3,194100001,0.012293131
3:194200001-194300000,3:194200001-194300000,3,194200001,0.012293131
3:194300001-194400000,3:194300001-194400000,3,194300001,0.012293131
3:194400001-194500000,3:194400001-194500000,3,194400001,0.012293131
3:194500001-194600000,3:194500001-194600000,3,194500001,0.012293131
3:194600001-194700000,3:194600001-194700000,3,194600001,0.012293131
3:194700001-194800000,3:194700001-194800000,3,194700001,0.012293131
3:194800001-194900000,3:194800001-194900000,3,194800001,0.012293131
3:194900001-195000000,3:194900001-195000000,3,194900001,0.012293131
3:195000001-195100000,3:195000001-195100000,3,195000001,0.012293131
3:195100001-195200000,3:195100001-195200000,3,195100001,0.012293131
3:195300001-195400000,3:195300001-195400000,3,195300001,0.012293131
3:195500001-195600000,3:195500001-195600000,3,195500001,0.012293131
3:195600001-195700000,3:195600001-195700000,3,195600001,0.012293131
3:195700001-195800000,3:195700001-195800000,3,195700001,0.012293131
3:195800001-195900000,3:195800001-195900000,3,195800001,0.012293131
3:196000001-196100000,3:196000001-196100000,3,196000001,0.012293131
3:196100001-196200000,3:196100001-196200000,3,196100001,0.012293131
3:196200001-196300000,3:196200001-196300000,3,196200001,0.012293131
3:196300001-196400000,3:196300001-196400000,3,196300001,0.012293131
3:196400001-196500000,3:196400001-196500000,3,196400001,0.012293131
3:196500001-196600000,3:196500001-196600000,3,196500001,0.012293131
3:196700001-196800000,3:196700001-196800000,3,196700001,0.012293131
3:196800001-196900000,3:196800001-196900000,3,196800001,0.012293131
3:196900001-197000000,3:196900001-197000000,3,196900001,0.012293131
3:197000001-197100000,3:197000001-197100000,3,197000001,0.012293131
3:197200001-197300000,3:197200001-197300000,3,197200001,0.012293131
3:197400001-197500000,3:197400001-197500000,3,197400001,0.012293131
3:197500001-197600000,3:197500001-197600000,3,197500001,0.012293131
3:197600001-197700000,3:197600001-197700000,3,197600001,0.012293131
3:197700001-197800000,3:197700001-197800000,3,197700001,0.012293131
4:100001-200000,4:100001-200000,4,100001,-0.01675625
4:300001-400000,4:300001-400000,4,300001,-0.01675625
4:500001-600000,4:500001-600000,4,500001,-0.01675625
4:600001-700000,4:600001-700000,4,600001,-0.01675625
4:700001-800000,4:700001-800000,4,700001,-0.01675625
4:800001-900000,4:800001-900000,4,800001,-0.01675625
4:900001-1000000,4:900001-1000000,4,900001,-0.01675625
4:1000001-1100000,4:1000001-1100000,4,1000001,-0.01675625
4:1100001-1200000,4:1100001-1200000,4,1100001,-0.01675625
4:1200001-1300000,4:1200001-1300000,4,1200001,-0.01675625
4:1300001-1400000,4:1300001-1400000,4,1300001,-0.01675625
4:1400001-1500000,4:1400001-1500000,4,1400001,-0.01675625
4:1500001-1600000,4:1500001-1600000,4,1500001,-0.01675625
4:1600001-1700000,4:1600001-1700000,4,1600001,-0.01675625
4:1700001-1800000,4:1700001-1800000,4,1700001,-0.01675625
4:1800001-1900000,4:1800001-1900000,4,1800001,-0.01675625
4:1900001-2000000,4:1900001-2000000,4,1900001,-0.01675625
4:2000001-2100000,4:2000001-2100000,4,2000001,-0.01675625
4:2100001-2200000,4:2100001-2200000,4,2100001,-0.01675625
4:2200001-2300000,4:2200001-2300000,4,2200001,-0.01675625
4:2300001-2400000,4:2300001-2400000,4,2300001,-0.01675625
4:2400001-2500000,4:2400001-2500000,4,2400001,-0.01675625
4:2500001-2600000,4:2500001-2600000,4,2500001,-0.01675625
4:2600001-2700000,4:2600001-2700000,4,2600001,-0.01675625
4:2700001-2800000,4:2700001-2800000,4,2700001,-0.01675625
4:2800001-2900000,4:2800001-2900000,4,2800001,-0.01675625
4:2900001-3000000,4:2900001-3000000,4,2900001,-0.01675625
4:3000001-3100000,4:3000001-3100000,4,3000001,-0.01675625
4:3100001-3200000,4:3100001-3200000,4,3100001,-0.01675625
4:3200001-3300000,4:3200001-3300000,4,3200001,-0.01675625
4:3300001-3400000,4:3300001-3400000,4,3300001,-0.01675625
4:3400001-3500000,4:3400001-3500000,4,3400001,-0.01675625
4:3700001-3800000,4:3700001-3800000,4,3700001,-0.01675625
4:3800001-3900000,4:3800001-3900000,4,3800001,-0.01675625
4:4200001-4300000,4:4200001-4300000,4,4200001,-0.01675625
4:4300001-4400000,4:4300001-4400000,4,4300001,-0.01675625
4:4400001-4500000,4:4400001-4500000,4,4400001,-0.01675625
4:4500001-4600000,4:4500001-4600000,4,4500001,-0.01675625
4:4600001-4700000,4:4600001-4700000,4,4600001,-0.01675625
4:4700001-4800000,4:4700001-4800000,4,4700001,-0.01675625
4:4800001-4900000,4:4800001-4900000,4,4800001,-0.01675625
4:4900001-5000000,4:4900001-5000000,4,4900001,-0.01675625
4:5000001-5100000,4:5000001-5100000,4,5000001,-0.01675625
4:5100001-5200000,4:5100001-5200000,4,5100001,-0.01675625
4:5200001-5300000,4:5200001-5300000,4,5200001,-0.01675625
4:5300001-5400000,4:5300001-5400000,4,5300001,-0.01675625
4:5400001-5500000,4:5400001-5500000,4,5400001,-0.01675625
4:5500001-5600000,4:5500001-5600000,4,5500001,-0.01675625
4:5600001-5700000,4:5600001-5700000,4,5600001,-0.01675625
4:5700001-5800000,4:5700001-5800000,4,5700001,-0.01675625
4:5800001-5900000,4:5800001-5900000,4,5800001,-0.01675625
4:5900001-6000000,4:5900001-6000000,4,5900001,-0.01675625
4:6000001-6100000,4:6000001-6100000,4,6000001,-0.01675625
4:6100001-6200000,4:6100001-6200000,4,6100001,-0.01675625
4:6200001-6300000,4:6200001-6300000,4,6200001,-0.01675625
4:6300001-6400000,4:6300001-6400000,4,6300001,-0.01675625
4:6400001-6500000,4:6400001-6500000,4,6400001,-0.01675625
4:6500001-6600000,4:6500001-6600000,4,6500001,-0.01675625
4:6600001-6700000,4:6600001-6700000,4,6600001,-0.01675625
4:6700001-6800000,4:6700001-6800000,4,6700001,-0.01675625
4:6800001-6900000,4:6800001-6900000,4,6800001,-0.01675625
4:6900001-7000000,4:6900001-7000000,4,6900001,-0.01675625
4:7000001-7100000,4:7000001-7100000,4,7000001,-0.01675625
4:7100001-7200000,4:7100001-7200000,4,7100001,-0.01675625
4:7200001-7300000,4:7200001-7300000,4,7200001,-0.01675625
4:7300001-7400000,4:7300001-7400000,4,7300001,-0.01675625
4:7400001-7500000,4:7400001-7500000,4,7400001,-0.01675625
4:7600001-7700000,4:7600001-7700000,4,7600001,-0.01675625
4:7700001-7800000,4:7700001-7800000,4,7700001,-0.01675625
4:7800001-7900000,4:7800001-7900000,4,7800001,-0.01675625
4:8000001-8100000,4:8000001-8100000,4,8000001,-0.01675625
4:8100001-8200000,4:8100001-8200000,4,8100001,-0.01675625
4:8200001-8300000,4:8200001-8300000,4,8200001,-0.01675625
4:8400001-8500000,4:8400001-8500000,4,8400001,-0.01675625
4:8500001-8600000,4:8500001-8600000,4,8500001,-0.01675625
4:8600001-8700000,4:8600001-8700000,4,8600001,-0.01675625
4:8700001-8800000,4:8700001-8800000,4,8700001,-0.01675625
4:8800001-8900000,4:8800001-8900000,4,8800001,-0.01675625
4:9800001-9900000,4:9800001-9900000,4,9800001,-0.01675625
4:9900001-10000000,4:9900001-10000000,4,9900001,-0.01675625
4:10000001-10100000,4:10000001-10100000,4,10000001,-0.01675625
4:10100001-10200000,4:10100001-10200000,4,10100001,-0.01675625
4:10200001-10300000,4:10200001-10300000,4,10200001,-0.01675625
4:10300001-10400000,4:10300001-10400000,4,10300001,-0.01675625
4:10400001-10500000,4:10400001-10500000,4,10400001,-0.01675625
4:10600001-10700000,4:10600001-10700000,4,10600001,-0.01675625
4:10700001-10800000,4:10700001-10800000,4,10700001,-0.01675625
4:10800001-10900000,4:10800001-10900000,4,10800001,-0.01675625
4:10900001-11000000,4:10900001-11000000,4,10900001,-0.01675625
4:11000001-11100000,4:11000001-11100000,4,11000001,-0.01675625
4:11200001-11300000,4:11200001-11300000,4,11200001,-0.01675625
4:11300001-11400000,4:11300001-11400000,4,11300001,-0.01675625
4:11400001-11500000,4:11400001-11500000,4,11400001,-0.01675625
4:11500001-11600000,4:11500001-11600000,4,11500001,-0.01675625
4:11600001-11700000,4:11600001-11700000,4,11600001,-0.01675625
4:11700001-11800000,4:11700001-11800000,4,11700001,-0.01675625
4:11800001-11900000,4:11800001-11900000,4,11800001,-0.01675625
4:11900001-12000000,4:11900001-12000000,4,11900001,-0.01675625
4:12000001-12100000,4:12000001-12100000,4,12000001,-0.01675625
4:12100001-12200000,4:12100001-12200000,4,12100001,-0.01675625
4:12300001-12400000,4:12300001-12400000,4,12300001,-0.01675625
4:12400001-12500000,4:12400001-12500000,4,12400001,-0.01675625
4:12500001-12600000,4:12500001-12600000,4,12500001,-0.01675625
4:12700001-12800000,4:12700001-12800000,4,12700001,-0.01675625
4:12800001-12900000,4:12800001-12900000,4,12800001,-0.01675625
4:12900001-13000000,4:12900001-13000000,4,12900001,-0.01675625
4:13000001-13100000,4:13000001-13100000,4,13000001,-0.01675625
4:13100001-13200000,4:13100001-13200000,4,13100001,-0.01675625
4:13200001-13300000,4:13200001-13300000,4,13200001,-0.01675625
4:13300001-13400000,4:13300001-13400000,4,13300001,-0.01675625
4:13400001-13500000,4:13400001-13500000,4,13400001,-0.01675625
4:13600001-13700000,4:13600001-13700000,4,13600001,-0.01675625
4:13700001-13800000,4:13700001-13800000,4,13700001,-0.01675625
4:13800001-13900000,4:13800001-13900000,4,13800001,-0.01675625
4:13900001-14000000,4:13900001-14000000,4,13900001,-0.01675625
4:14000001-14100000,4:14000001-14100000,4,14000001,-0.01675625
4:14100001-14200000,4:14100001-14200000,4,14100001,-0.01675625
4:14200001-14300000,4:14200001-14300000,4,14200001,-0.01675625
4:14300001-14400000,4:14300001-14400000,4,14300001,-0.01675625
4:14400001-14500000,4:14400001-14500000,4,14400001,-0.01675625
4:14500001-14600000,4:14500001-14600000,4,14500001,-0.01675625
4:14600001-14700000,4:14600001-14700000,4,14600001,-0.01675625
4:14700001-14800000,4:14700001-14800000,4,14700001,-0.01675625
4:14800001-14900000,4:14800001-14900000,4,14800001,-0.01675625
4:14900001-15000000,4:14900001-15000000,4,14900001,-0.01675625
4:15000001-15100000,4:15000001-15100000,4,15000001,-0.01675625
4:15100001-15200000,4:15100001-15200000,4,15100001,-0.01675625
4:15200001-15300000,4:15200001-15300000,4,15200001,-0.01675625
4:15300001-15400000,4:15300001-15400000,4,15300001,-0.01675625
4:15400001-15500000,4:15400001-15500000,4,15400001,-0.01675625
4:15500001-15600000,4:15500001-15600000,4,15500001,-0.01675625
4:15600001-15700000,4:15600001-15700000,4,15600001,-0.01675625
4:15700001-15800000,4:15700001-15800000,4,15700001,-0.01675625
4:15800001-15900000,4:15800001-15900000,4,15800001,-0.01675625
4:15900001-16000000,4:15900001-16000000,4,15900001,-0.01675625
4:16000001-16100000,4:16000001-16100000,4,16000001,-0.01675625
4:16100001-16200000,4:16100001-16200000,4,16100001,-0.01675625
4:16200001-16300000,4:16200001-16300000,4,16200001,-0.01675625
4:16300001-16400000,4:16300001-16400000,4,16300001,-0.01675625
4:16400001-16500000,4:16400001-16500000,4,16400001,-0.01675625
4:16500001-16600000,4:16500001-16600000,4,16500001,-0.01675625
4:16600001-16700000,4:16600001-16700000,4,16600001,-0.01675625
4:16800001-16900000,4:16800001-16900000,4,16800001,-0.01675625
4:16900001-17000000,4:16900001-17000000,4,16900001,-0.01675625
4:17100001-17200000,4:17100001-17200000,4,17100001,-0.01675625
4:17200001-17300000,4:17200001-17300000,4,17200001,-0.01675625
4:17300001-17400000,4:17300001-17400000,4,17300001,-0.01675625
4:17400001-17500000,4:17400001-17500000,4,17400001,-0.01675625
4:17500001-17600000,4:17500001-17600000,4,17500001,-0.01675625
4:17600001-17700000,4:17600001-17700000,4,17600001,-0.01675625
4:17700001-17800000,4:17700001-17800000,4,17700001,-0.01675625
4:17800001-17900000,4:17800001-17900000,4,17800001,-0.01675625
4:17900001-18000000,4:17900001-18000000,4,17900001,-0.01675625
4:18000001-18100000,4:18000001-18100000,4,18000001,-0.01675625
4:18100001-18200000,4:18100001-18200000,4,18100001,-0.01675625
4:18200001-18300000,4:18200001-18300000,4,18200001,-0.01675625
4:18300001-18400000,4:18300001-18400000,4,18300001,-0.01675625
4:18400001-18500000,4:18400001-18500000,4,18400001,-0.01675625
4:18500001-18600000,4:18500001-18600000,4,18500001,-0.01675625
4:18600001-18700000,4:18600001-18700000,4,18600001,-0.01675625
4:18700001-18800000,4:18700001-18800000,4,18700001,-0.01675625
4:18800001-18900000,4:18800001-18900000,4,18800001,-0.01675625
4:18900001-19000000,4:18900001-19000000,4,18900001,-0.01675625
4:19000001-19100000,4:19000001-19100000,4,19000001,-0.01675625
4:19100001-19200000,4:19100001-19200000,4,19100001,-0.01675625
4:19200001-19300000,4:19200001-19300000,4,19200001,-0.01675625
4:19300001-19400000,4:19300001-19400000,4,19300001,-0.01675625
4:19400001-19500000,4:19400001-19500000,4,19400001,-0.01675625
4:19500001-19600000,4:19500001-19600000,4,19500001,-0.01675625
4:19600001-19700000,4:19600001-19700000,4,19600001,-0.01675625
4:19700001-19800000,4:19700001-19800000,4,19700001,-0.01675625
4:19800001-19900000,4:19800001-19900000,4,19800001,-0.01675625
4:19900001-20000000,4:19900001-20000000,4,19900001,-0.01675625
4:20000001-20100000,4:20000001-20100000,4,20000001,-0.01675625
4:20100001-20200000,4:20100001-20200000,4,20100001,-0.01675625
4:20200001-20300000,4:20200001-20300000,4,20200001,-0.01675625
4:20300001-20400000,4:20300001-20400000,4,20300001,-0.01675625
4:20400001-20500000,4:20400001-20500000,4,20400001,-0.01675625
4:20500001-20600000,4:20500001-20600000,4,20500001,-0.01675625
4:20600001-20700000,4:20600001-20700000,4,20600001,-0.01675625
4:20700001-20800000,4:20700001-20800000,4,20700001,-0.01675625
4:20800001-20900000,4:20800001-20900000,4,20800001,-0.01675625
4:20900001-21000000,4:20900001-21000000,4,20900001,-0.01675625
4:21000001-21100000,4:21000001-21100000,4,21000001,-0.01675625
4:21100001-21200000,4:21100001-21200000,4,21100001,-0.01675625
4:21200001-21300000,4:21200001-21300000,4,21200001,-0.01675625
4:21300001-21400000,4:21300001-21400000,4,21300001,-0.01675625
4:21400001-21500000,4:21400001-21500000,4,21400001,-0.01675625
4:21600001-21700000,4:21600001-21700000,4,21600001,-0.01675625
4:21700001-21800000,4:21700001-21800000,4,21700001,-0.01675625
4:21800001-21900000,4:21800001-21900000,4,21800001,-0.01675625
4:21900001-22000000,4:21900001-22000000,4,21900001,-0.01675625
4:22000001-22100000,4:22000001-22100000,4,22000001,-0.01675625
4:22100001-22200000,4:22100001-22200000,4,22100001,-0.01675625
4:22200001-22300000,4:22200001-22300000,4,22200001,-0.01675625
4:22300001-22400000,4:22300001-22400000,4,22300001,-0.01675625
4:22400001-22500000,4:22400001-22500000,4,22400001,-0.01675625
4:22700001-22800000,4:22700001-22800000,4,22700001,-0.01675625
4:22800001-22900000,4:22800001-22900000,4,22800001,-0.01675625
4:22900001-23000000,4:22900001-23000000,4,22900001,-0.01675625
4:23000001-23100000,4:23000001-23100000,4,23000001,-0.01675625
4:23100001-23200000,4:23100001-23200000,4,23100001,-0.01675625
4:23200001-23300000,4:23200001-23300000,4,23200001,-0.01675625
4:23300001-23400000,4:23300001-23400000,4,23300001,-0.01675625
